Name,text,Sarcasm,Humor
hindi_meme16.png,"अपनी शख्सियत ऐसी बनाओ की नुम्हें हराने के लिए कोशिश नहीं,करनी पड़े ..",2,1
match196.png,मुझको राणा जी माफ करना गलती मारे से हो गई। (फिल्म: करण अर्जुन),0,0
corona491.png,"न्यूज चेनल वाले भी न पहले तो एक घंटा म्यूजिक लगाकर खूब डरते है... और लास्ट में बोलते है ""लेकिन हमें डरना नहीं है""",0,1
corona217.png,ठंड इतनी है कि मच्छर भी कान में आकर बोला भाई काटूँगा नहीं बस थोड़ी देर रजाई में रहने दो !,1,1
file_new_276.png,"कोर्ट में एक एक्सीडेंट केस पर सुनवाई चल रही थी: जज : क्या सबूत है...., की तुम कार धीमे चला रहे थे....? आरोपी : हुजुर , मै अपनी बीवी को लेने अपने ससुराल जा रहा था.... ! जज : रिहा कर मासूम को...",1,1
hin_abc72.png,एक शमशान में लिखा था 'मृत्यु अटल है' एक कांग्रेसी को बड़ा गुस्सा आया उसने नीचे लिख दिया ये संघ की चल है। मोदी ने श्मशान पर भी कब्जा कर लिया कुछ नही छोड़ा मृत्यु न अटल है न आडवाणी ही हमारी मृत्यु तो राहुल गांधी है।,2,1
rel515.png,इतना क्यों पीते हो भाई की लड़की दिखाई नहीं दे रही है।,1,1
babies16.png,"हिंदी हमारी मातृभाषा हैं, पितृभाषा क्यों नहीं ? क्योकि माताजी ने पिताजी को कभी बोलने नही दिया.",1,1
rel531.png,"रो दूं सामने अगर तुम्हारे,, तो समझ जाना तुम मेरी बर्दाश्त की वो आखिरी हद थी....",0,0
netaji8.png,"""मुझे नहीं मालूम कि स्वतंत्रता के इस युद्ध में हम में से कौन - कौन जीवित बचेंगे, परंतु मैं यह जानता हूं कि अंत में विजय हमारी ही होगी। "" नेताजी सुभाषचंद्र बोस",2,0
modei_shah81.png,"बंदे हम गुजरात के, हम पे किसका जोर उत्तरायण में उडे है, पतंग चारों ओर हम लोग खाये उंधियाँ, जलेबी गोल गोल..... अपनी पतंग को कटवाने आज चले है हम.... Wish you a very happy makar Shankranti",1,1
funny70.png,"काश मेरी भीकोई गर्लफ्रेंड होती, मै उसे आईफोन गिफ्ट करता.. नसीब ही खराब है, उस चुड़ैल का..",1,1
mix_meme295.png,मेरी तरफ से दीवाली गिफ्ट। ऐश करो !!!,0,0
corona610.png,कोरोना वायरस लॉकडाउन के चलते बनाये गए मजेदार जोक्स थोड़ा हंस तो लीजिये,0,1
file_new_81.png,"मै शादी करने से पहले अपनी सारी पोस्ट डिलीट करूंगा वरना , मेरे बच्चे सोचेंगे कि *अपने पापा पहले कितने हरामी थे",1,1
file_new_242.png,पागल कितना 'अजीब' शब्द है ना लोग कहे तो बुरा लगता है और लड़की कहे तो अच्छा,0,1
corona225.png,"लड़का : पर मै तुमसे प्यार काढ़ा हूँ। लड़की : फिर भी गलत है। लड़का : हम शादी कर लेंगे जान। लड़की : भो...स....डी के, जहाँ दाल रहा है वो जगह गलत है।",2,0
pak158.png,ये बिक गयी है बारिश,2,1
hindi_meme155.png,नरेंद्र मोदी 200 + QUOTES इन हिंदी,2,0
sexist76.png,गलतफहमी की सारी हदें पर हो गई है... Tik Tok वाले खुद को बॉलीवुड स्टार्स समझ रहे है और PUBG खेलने वाले खुद को आर्मी के जवान !,0,1
politics307.png,इतना सा था तब से फेंक रहा हूँ,2,0
test341.png,"संता - पड़ोस में क्या चल रहा है ? बंता - बर्थ डे है। संता - किसका बंता - ""टुयु "" का संता - ""टुयु"" -कौन ? बंता - पता नहीं सुनाई तो ऐसा ही दे रहा है हैप्पी बर्थ डे टुयु",0,1
kalam152.png,"मौत सिर्फ नाम से बदनाम है , वरना तकलीफ वो जिंदगी ही ज्यादा देती है, और... बीवी भी सिर्फ नाम से बदनाम है वरना तकलीफ में सिर्फ व्ही साथ देती है....!",1,1
hin7.png,डिअर अम्बानी जी... फ्री में सिम दे दिया... 1500 में मोबाइल दे रहे हो... 1000 -2000 लेके सब लड़को को एक - एक सरकारी नौकरी दिलवा दो...! कसम गंगा मईया की... अगल PM तुमको ही बना देंगे....!,1,1
fileee_134.png,एक कटोरी दूध के लिए क्या क्या करना पड़ता है बेचारी कैट,1,1
ravan125.png,"मीलों हम आ गए मीलों हमें जाना है.... 68 तक ले आये हैं, अब 100 तक इसे पहुँचाना है....",2,0
politics362.png,"निगाहे अब खोज रही है... उस झूठे आदमी को... जिसने कहा था कि , ""हर सफल आदमी के पीछे एक औरत का हाथ होता है। "" पहले ""मोदी"" अब ""योगी""",2,1
rel257.png,चार चवन्नी घोड़े पे गठबंधन मेरे...... पे,0,0
non_off178.png,"पत्नी- अगर मेरी शादी किसी राक्षस से हो जाती तो भी इतना दुखी न होती, जितनी तुम्हारे साध हूं। पति बोला...",0,1
pak17.png,जिस तरह से मोदी जी हम सबको अचानक अपने फैसले से चौका देते है.. कही एक दिन ऐसा ना हो हम सुबह उठे और पता चले कि पाकिस्तान अब नहीं रहा !!,2,1
rel112.png,पहले देश के उधोगपति अपना कारोबार बढ़ाने के लिए PA रखते थे अब PM रखते है,2,1
babies12.png,excuse me क्या मैं आपको लाइन मार सकता हूँ,1,1
hin_abc270.png,मोदी - सोने की सभी चीजें जब्त की जाएंगी राहुल गांधी - ये मोदी पागल है क्या ? सोनिया - क्यों राहुल - अरे मेरे रजाई गद्दे ने इसका की बिगाड़ा है जो सोने की चीजें जब्त कर रहे हैं,2,1
corona98.png,जब भी होली आती है मन बहुत दुखी हो जाता है ये सोचकर कि शोले कर ठाकुर होली कैसे खेलेगा..,1,1
babies310.png,"मोबाइल ख़राब हो तो बच्चों ने किया, बच्चे ख़राब हो तो मोबाइल ने किया.",1,1
babies8.png,पत्नी:- यह कौन सा कानून है कि तुम्हें मैं ही खाना पका कर दू पति:- यह पूरी दुनिया का कानून है कि कैदी को खाना सरकार ही देती है,2,1
hin98.png,सही उम्र में आँख मारी होती तो आज पप्पू नही पापा होता.....!!!,1,1
m_83.png,शुक्र है वैक्सीन कंधे में लग रही है वरना सेल्फी कैसे डालते सोशल मिडिया पर.,1,1
babies90.png,"Me As Father "" कितने नंबर आये आपके बच्चे के ?? आपको बेटी देनी है या जॉब ??",1,1
match183.png,योग गुरु : क्या योग करने से आपके पति के शराब पीने में बदलाव आया ? महिला: हां अब वह सर के बल खड़े होकर शराब पीते है.,1,1
corona365.png,लड़का - आप इतनी सुंदर कैसे हैं ? लड़की - शराब के कारण .... ! लड़का - आप शराब पीती हैं ? लड़की - मैं....,1,1
hindi_meme358.png,"कृष्ण घर छोड़ गये, तो कर्मयोगी और जगतगुरु बन गये सिद्धार्थ घर छोड़ ,गये, तो महात्मा और राष्ट्रपिता बन गये मोदी घर छोड़ गये तो PM बन गये योगी घर छोड़ गये तो CM बन गये घर छड़ दो रे.... बहुत स्कोप है इसमें....",2,1
file_new_455.png,"ठंड इतनी बढ़ गई हैं कि जब रजाई में से निकलता हूं तो रजाई भी गाने लगती हैं ओ मुझे छोकर जो तुम जाओगे, बड़ा पछताओगे बड़ा पछताओगे।",1,0
match195.png,162 रन तो हमारा मरद अकेले बना लेता है !,1,1
ravan266.png,इसके खोपड़ी पर पतिला मारिये प्रभु,2,0
funny199.png,"आज तुम आंगन बाड़ी क्यों नही गए ? कल गया था तो साले मुझे तौल रहे थे, क्या पता आज बेच दें.!",0,1
corona527.png,मुंबई से एक दोस्त का सबसे दर्दनाक सन्देश : भारी बारिश के कारण मैं चार दिन से बीवी के साथ घर में फंस गया हूं ! कृप्या मदद करें,0,1
match31.png,अनुष्का का साया भी खतरनाक है विराट के लिए.... जब भी आती है कोहली zero पे out हो जाता है !!,1,0
babies381.png,"जिंदगी भी एक खेल ही है! बचपन में कौवा उड़, मैना उड़, जवानी में नींद उड़ चैन उड़ बुढ़ापे में बाल उड़ दांत उड़,",1,1
kalam261.png,"आप देखो ईश्वर केवल उन लोगों की मदद करता है, जो कड़ी मेहनत करते हैं",0,0
rel162.png,"योगी सरकार का 'रोलेट एक्ट ' SSF का हुआ गठन, बिना वॉरंट तलाशी लेने और गिरफ्तार करने की छूट 200 वर्षो के संघर्षो के बाद जो आजादी लोगों को मिली थी, उसे पूरी तरह से ख़त्म करना चाहती है भाजपा सरकार",2,0
hindi_meme253.png,"अरे दीवानो मुझे पहचानो मैं हूँ कौन गुजरात, मेघालय, कर्नाटक बूझो तो जाने , मैं हूँ कौन",2,1
funny204.png,How to use funky life अकाउंट कैसे बनाये नई पोस्ट कैसे अपलोड करे funny जोक्स बनाना सीखे,0,1
m_231.png,"सरकार का नियम है, कोरोना पीड़ित का नाम सार्वजनिक नहीं किया जाएगा... तो फिर ये बच्चन परिवार का नाम न्यूज़ चैनल वाले गला",0,1
corona274.png,"क्या ग़जब के दिन आए हैं सोसायटी में रहने वाले डॉक्टर का टैम्प्रेचर सोसायटी का वाचमैन लेता है और कहता है: डॉक्टर साहब, आप ठीक हैं, अन्दर जा सकते हैं",1,1
hin79.png,सरकार नाइट कर्फ्यू तो ऐसे लगा रहे हैं जैसे इंसानों को नहीं भूतों को बचाया जा रहा हो,2,1
funny123.png,"पता नहीं दूसरों के घरवाले लव मैरिज के लिए कैसे मान जाते हैं.? यहां तो अपनी पसंद की सब्जी भी मांग लो, तो जूते पड़ते हैं.!!",1,1
test648.png,"एक होते है जिन्हे जॉब नहीं मिलती, दूसरे होते है जिन्हें गर्लफ्रेंड नहीं मिलती फिर आते है इंजीनिर्यस जिन्हें दोनों नहीं मिलती",1,1
m_61.png,ipnone मिल गया है फिर भी भाईसाब को Redmi भी चाहिए,0,1
match239.png,"हमारी टीम T20 World कप में Night पार्टियों की वजह से हार गई , Night पार्टियों में जाने की वजह से ? नहीं... न जाने की वजह से ! IPL में पार्टियां में आकर हमारे Players को मिलता था",1,1
rel494.png,जिंदगी ने मुझे यही सिखाया है कि मेहनत,2,0
mix_meme243.png,"अब भी टाइम है, सुधर जा....",0,0
lalu191.png,नितीश कुमार 6 ठी बार बिहार के मुख्यमंत्री बने हैं। कभी - कभी तो लगता है कि बिहार में राज्यपाल सिर्फ इसलिए बनाए जाते हैं ताकि नितीश कुमार को CM पद की सपथ दिला सकें !,2,1
sexist151.png,"लैला और मजनू लैला - मै तेरे प्यार में लूट , गयी , बदनाम हो गयी, बर्बाद हो गयी. मजनू - तो करमजली मै तेरे प्यार में कौन सा इंजीनियर बन गया ??",1,1
hin_abc296.png,"""हम BJP को हरायेंगें ..."" यह बोल कर बंदा ऐसी जगह भागा... जहांBJP है ही नहीं.... #वायनाड",2,1
kalam52.png,किसी भी धर्म में किसी धर्म को बनाए रखने और बढ़ाने के लिए दूसरों को मारना नहीं बताया गया। अब्दुल कलाम,2,1
rel518.png,कितना भी जरवाजा तोड़ ले दया.. पर श्रेया का सील तो मै ही तोडूंगा।,2,0
pak11.png,खीर वाला पुराण हो गया। ये लिजिए नयी पंक्तियों पाक्सितान के लिए !! सरसो माँगोगे तो तेल देंगे कश्मीर माँगोगे तो पेल देंगे !!,2,1
file_new_160.png,"ये ववही लड़कियां हाँ जो फ़ोटो पर Nice Pic Dear लिखने पर ही , लड़कों को ब्लॉक कर दिया करती थी।",1,1
fileee_197.png,"इतिहास जवाह है... जब भी कोई न्य साल आया है, तो.. एक साल से ज्यादा नहीं टीक पाया है...",0,1
rel429.png,खुद के जीवन को बदलने के लिये आपको सिर्फ एक ब्यक्ति की जरुरत होती हैं और वो हैं आप खुद,2,0
m_206.png,आमिर बापो की बिगड़ी हुई औलादे हर फिल्म में हीरोइन के ऊपर कब्ज़ा करने की कोशिश,0,0
mix_meme211.png,Election Campaign starts for 2019 तुफान के बाद बूँदा - बाँदी अब की बार राहुल गांधी....,2,0
ravan339.png,हजारों CCTV की निगरानी में दिल्ली राजू राज जी मिडिया दिल्ली,0,0
m_158.png,यदि आपके पास मात्र 10 फिट की जगह बस हो तो भी आप महल खड़ा कर सकते हैं। इंजीनियर की तलाश जारी है।,0,1
rel18.png,अपना तो सीधा सा फंडा है जब भी अपने ऊपर बात आए तो लव जिहाद तीन तलाक हिंदू मुस्लिम मस्जिद मंदिर लाउडस्पीकर जैसे धार्मिक मुद्दे उठा कर जनता को उसी में उलझा दो,2,0
hin114.png,सिंगापुर की सरकार ने फिटनेस को लेकर एक अच्छा कदम उठाया है जो ब्यक्ति खुद को फिट रखेगा उसे सरकार द्वारा एक Apple Watch फ्री दी जाएगी।,1,1
funny128.png,कभी सोचा है कि M सीधा और W उल्टा क्यूं होता है क्योंकि Man का दिमाग सीधा होता है और Women का खैर छोडो फिर बोलोगे की कितना बोलता है,2,1
corona52.png,जनता भी समझ नहीं पा रही ! नागरिकता बचाये ! #npr खाता बचाये ! #YES Bank या जान बच्चाये # Corona Virus,2,1
politics317.png,"मोदी जी ने नोटबंदी कर के देश बर्बाद किया, ये सुनकर मेरा मन 25 % कांग्रेस की तरफ झूक गया.... मोदी जी ने GST लाकर देश का नुकसान कर दिया, ये सुन मेरा मन 50 % कॉंग्रेस की ओर झूक गया.... मोदी जी ने बेरोजगारी बढ़ाई, ये सुन मेरा मन 75 % कॉंग्रेस की ओर झूक गया.... मोदी जी सिर्फ घूमते हरे और कुछ्ह काम नहीं किया, ये सुनकर मेरा मन 99 % कॉंग्रेस की ओर झूक गया.... और ये सबकुछ राहुल गाँधी ठीक कर देंगे, ये सुना तो.... मेरा मनफिर से 100 % मोदी की और हो गया",2,1
cong141.png,"""फर्क थोड़ा - सा हैं तेरे और मेरे इश्क में तू माशूक की खातिर रात भर जागता हैं और मुझे मातृभूमि के हालात सोने नहीं देते ! - जय भारत",2,1
hin_abc260.png,मैं जो बोलता हूं वो करता हूं मैं जो नहीं बोलता वो भी करता हूं मुझे खुद नही पता क्या बोलता हूं क्या करता हूं,2,1
non_off64.png,"ठाकूर साहब का कोरोना कुछ नहीं बिगाड़ सकता न किसी से हाथ मिलाते है, ना नाक खूजाते है, ना आंख",0,1
hin18.png,लेडी को शॉपिंग के जितने भी पैसे दे दो कम है जब हिसाब मांगो तो कहती है की डिस्काउंटेड रेट पर लायी हूँ एक के साथ एक फ्री,1,1
sexist100.png,भाई ने तो कह कर ले ली पहले Elvish फिर carry फिर गुरूजी फिर भाउ और अब हर्ष,0,0
hin91.png,"फ्री में नेट , फ्री में मोबाइल , बस रिलायंस के पम्प से फ्री पेट्रोल मिल जाये तो गंगा नहाँ लूँ",0,0
mix_meme338.png,घनघोर बेज्जती...!,0,1
politics82.png,"पापा मैं फिर से फेल हो गया ! चिंता मत करो तुम शेर के बेटे हो ! हां , पिता जी ! मैडम भी यही कहती है ! की तुम शेर के बेटे हो ! कुछ ऐसा ही ! कह रही थी पता नहीं तू किस जानवर की औलाद है !",1,1
politics326.png,बेटा पापा मुझे शादी नहीं करने मुझे सब औरतों से डर लगता है। पिता कर ले बेटा फिर एक ही औरत से दर लगेगा और बाकी सब अच्छी लगेगी,1,1
politics185.png,"एक चाय की दुकान पर लिखा था, ""अदरक वाली मसालेदार चाय""! मैंने पूछा: भैया चाय में अदरक डालते भी हो या ऐसे ही लिख रखा है ? दुकानदार: साहब विश्वास करो... सब चाय फेंकू नहीं होते।",2,1
funny370.png,छः दिन पहले इसके पास 10 किलो आलू थे फिर ये राहुल गांधी से मिला अब इसकी जिंदगी बदल गई है,2,1
babies184.png,हेल्लो.... तू सबसे बड़ा चूतिया है और उससे भी बड़ा तू गांडू है,0,0
hin_abc190.png,"अरे दीवानो मुझे पहचानो मैं हूं कौन गुजरात,मेघालय,कर्णाटक बूझो तो जाने,मैं हूँ कौन",2,0
test602.png,"आज' से उन लोगो को टेंशन शुरू जिन लोगो ने कह रखा था की ""बाकि"" के पैसे ""दीवाली के बाद"" दे दूंगा।",1,1
hin129.png,"एक दर्जन केले के साथ 'चार काजु 'बार काजु"" फ्री !!",1,1
non_off101.png,"जब तक दवाई नहीं , तब तक ढिलाई नहीं!!",1,1
politics72.png,गब्बर से ज्यादा बीजेपी का दर चार चार कोस तकजब कोई चुनाव होता है तो सभी पार्टियाँ कहती हैं कि मिलकर चुनाव लड़ो वर्ना बीजेपी जीत जायेगी,2,1
mix_meme178.png,BF: डार्लिंग तेरे घर में सब कैसे मान गये हमारी शादी के लिए। GF : कुछ नहीं एक question का आंसर दिया और मान गये। BF: क्या पूछा ???? GF : लड़का क्या कर रहा है !!! मैंने कहा पेट के अंदर लात मार रहा है।,1,1
match118.png,सुना है रविवार को होने होने वाले मैच से पहले पाकिस्तान में टीवी सेट्स फूटने के दर से आज से ही कांप रहे है !,2,1
m_138.png,"दूध से दही, नहीं,पनीर , घी ही नही कत्था भी बनता है।",1,1
m_186.png,सेलेब्रिटी तो हम भी हैं लेकिन कभी ड्रग्स को हाथ नहीं लगाए।,0,1
rel397.png,वास्तव में हमारा ही एकमात्र देश है जहाँ पर सब के सब लोग बहुत समय से एक साथ रहते आए हैं। सबसे अधिक सुखी मुसलमान भारत देश के ही हैं।,2,0
test333.png,जीवन में उन्नीस बीस तो होता रहता है पहली बार 2019 हुआ है !,0,1
test437.png,Viral Video नसबंदी क्या है ?,0,1
hin_abc96.png,आनंदी होंगी गुजरात की सी.एम. तो फिर बालिका वधु बंद हो जाएगा क्या ?,2,0
sexist121.png,झूठ बोलकर तो मै भी दरिया पार कर जाता। मगर डुबो दिया मुझे सच बोलने की आदत ने..!!,1,1
funny352.png,एक लड़के को एक चिराग मिला.. उसने उठाया रगड़ दिया जोरदार धमाका हुआ खुद मर गया 'अलादीन का ज़माना गया.,1,1
test186.png,"अरे ओ प्रेम पुजारी, बात मानों ये हमारी, नारी के चक्कर में, कभी मत भूलों यारी, लात मारेंगी ये नारी, यद् आयेंगी यारी, ये जानकारी है साड़ी, जनहित में जारी....",1,1
rel76.png,"विरासत में मिली हो जिनको मिल्कियत , उनको मेहनत के तजुर्बे नहीं होते !",1,0
file_new_234.png,मेरे रसके कमर तूने पहली नज़र जब नज़र से मिलाई मज़ा आ गया,0,1
ravan303.png,भले ही रावण में लाख बुराई थी लेकिन उसने कभी मंदोदरी से ये नहीं कहा 'मेले बाबू ने थाना थाया',2,1
fileee_67.png,"आजकल नर्सरी क्लास के एडमिशन के लिए पैरंट्स परेशान रहते है... और मेरे 18 साल की शिक्षा में पिताजी सिर्फ 2 बार स्कूल आये, वो भी इसलिए की मैं उनका चप्पल पहनकर आ गया था।",1,1
fileee_7.png,एक दिन आर्यभट्ट मेरी गर्लफ्रैंड गईं रहा था तब उसने शून्य की खोज कर डाली,1,1
hindi_meme575.png,"आठवाँ अजूबा दिल्ली , के दुनिया का एकमात्र ऐसा शहर जहाँ हरे पत्ते भी पेड़ से गिरते हैं",2,1
hindi_meme31.png,ठेले पर आम बेच रहे एक आदमी से मैंने पूछा भाई यह आम केमिकल लगाकर हो नहीं पकाए ? ठेले वाले ने जवाब दिया नहीं भाई इन्हे मोदी जी की मन की बात सुनाकर पकाया है /,2,1
hindi_meme386.png,"कुछ तो इतने बड़े मोदी भक्त है कि पूछो मत.... ट्रैन में मैंने एक आदमी से सिर्फ इतना ही कह दिया कि - ""इस साल ठंडी बहोत है..... "" भाई तो भड़क गया..... और बोला ..",2,1
babies48.png,अरे ! अभी भी वक्त है ज़रा सुधर जा बेटा.. वरना इस इश्क ने तो बड़ों को लपेटा..,1,0
hin_abc119.png,"एक लड़के की सगाई टूट गयी ! मैंने दुखी परिवार को सांत्वना देते हुये पूछा ये सब कैसे हुआ ? लड़के के पिता बोले :- किसी कमीने ने अफवाह फैला दी थी कि , लड़का कांग्रेसी है।",2,1
hindi_meme25.png,"""काम इतनी ख़ामोशी से करो कि कामयाबी शोर मचा दे '' डॉ मनमोहन सिंह ""शोर इतना मचाओ कि काम न करना पड़े '' - नरेंद्र मोदी",2,1
test188.png,"सरकार से एक गुजारिश है, CALLER TUNE भले ही CORONA वाला लगाये रखे, लेकिन ये जो STARTING में खांसने की आवाज है न.. YAAR वो हटा देना, खांसी सुनते ही HELLO बोल देते हैं",0,0
m_293.png,"साला समझ नहीं आ रहा आजकल न्यूज चैनल पर चल क्या रहा है, कोई गाली बकता है कोई लाइव सिगरेट पी रहा है।",2,1
rel490.png,"अपने लक्ष्य में सफल होने के लिए, आपको अपने लक्ष्य के प्रति एकमात्र रट शक्ति होनी चाहिए।",2,0
hindi_meme479.png,"लाइफ तो साला वॉट्सऐप और फेसबुक पर दूसरों के स्टेटस देखने में, और डाले हुए स्टेटस किसने - किसने seen ... किये ये देखने में गुजर रही है",1,1
funny120.png,आज अपनी पुरानी गर्लफ्रेंड के लड़के को पकड़ा और बोल दिया तेरी मम्मी धोखा नही देती तो आज तू मेरा होता.,0,1
test18.png,"जन्मदिन के दिन तो सिर्फ बर्थडे पार्टी होनी चाहिए, Wish तो किसी और रोज भी कर लेंगे ! Belated Happy Birthday",0,1
rel526.png,गांधी जी के शव का पोस्टमार्टम क्यों नहीं कराया गया ?',2,0
politics87.png,मेरे पौधो को पानी दो रामू मालिक बाहर बारिश हो रही है.... मुझे कोई बहाना नहीं चाहिए रामू.... छतरी लेकर जा.... इस पागल को कौन समझाये.....,1,1
gandhiji3.png,छिपा कर गांड में गमों का जहान बैठे हैं भोसड़ी के कई लोग इस ग्रुप में बेजुबान बैठे हैं,2,0
modei_shah41.png,There is no word like IMPOSSIBLE in my dictionary अब बोलने से क्या फायदा ? जब खरीदी थी तब ही चेक करना था ना,1,1
mix_meme328.png,"बाबा Exam में मेरे नंबर काम आने लगे है कोई उपाय बताएँ। कितने आ रहे हैं ? पहले 95 % आते थे , अब 85 % आते है। एक मुक्का मारुँगा इतने में तो 2 लड़के पास हो जाए , भाग यहां से",1,1
politics287.png,पाकिस्तानी राष्ट्रपति ने दिया बयान: अगर युद्ध हुआ तो हम परमाणु बम फोड़ देंगे ! राजनाथ सिंह: तो हमने कौन सा नरेंद्र मोदी की शादी में फोड़ने के लिए बचा रखा है !,2,1
corona74.png,हमारे पडोसी भी अजीब लोग हैं यार शुक्ला जी कोरोना पॉजिटिव आये तो बराबर वाले शर्मा जी पूछ रहे भाई न्य वाला कोरोना है कि... या वही पुराना वाला !!,0,1
babies86.png,लगता है तू बड़ा होकर हरामी बनेगा ! तेरे जितना नहीं जो नाना बनने के टाइम पे बाब बनके घूम रहा है !,2,0
cong12.png,"पत्नी को wife ही क्यों कहा गया , बहुत सोचा पर..... Wife का मतलब आज मालूम चला - Without information fight everytime .",1,1
corona530.png,पत्नी :आज रात में कोई नही है सिर्फ हम दोनों है ! पति : हां तो फिर....,0,1
politics257.png,"फर्क थोड़ा - सा हैं तेरे और मेरे इश्क में, तू माशूक की खातिर रात भर जागता हैं और मुझे मातृभूमि के हालात सोने नहीं देते ! - जय भारत",1,1
m_312.png,DJ वाले बाबू मिल गए... अब लड़कियों का गाना बजायेंगे।,2,1
images66.png,"दिखती हूँ CUTE, रहती हूँ MUTE फिर भी लोग कहते है U HAVE SO MUCH ATTITUDE!!",1,1
babies39.png,"पत्नी : पूरा दिन क्रिकेट, क्रिकेट...!! मैं घर छोड़ कर जा रही हूँ.....!! पति : पहली बार कदमों का बेहतरीन उपयोग!!",1,1
ravan70.png,1 . 86 लाख करोड़ घोटाला गुरुदेव राजा,2,0
match53.png,अगर अब IPL मैच चालू से खत्म होने तक रिमोट को किसी ने हाथ भी लगाया तो समझो बाहुबली की तलवार को हाथ लगा दिया बस मैच देखते हुए ही यह अहसास होता है कि हमने कितना कुछ खो दिया बटवारे में.!,1,1
file_new_189.png,अभी चौपाल में देखा कि चार लड़के एक ही बीड़ी पी कर काम चला रहे हैं..... और लोग कह देते हैं कि... राष्ट्रीय एकता खतरे में हैं....!!,0,1
rel396.png,मैने पुछा हिन्दू हो या मुसलमान...? बहुत गजब का जवाब था उसका.......!! भुखा हुँ साहब...... !,0,0
corona180.png,"मार्च अप्रैल में होने वाले बच्चों के नाम सैनेटाइजर मिश्रा, लॉकडाउन गुप्ता, मास्क शुक्ला आइसोलेशन यादव, वुहान सिन्हा, कर्फ्यू पांडे, कोरोना बंसल !",0,1
match54.png,अबकी बार आलसियो की भरमार ए साल का पहला दिन वो भी रविवार,1,1
hindi_meme418.png,"हे नाथ, हमारे बच्चों को तो गधे चराना और बैंड बजाना सिखा रहे हो, और अपने रिश्तेदारों के घर ख़जाने से भर रहे हो ?",2,1
test296.png,आज से मेरे झांट के बालों का नाम है पैगम्बर साहब,2,1
test146.png,"हमारे जमाने में पापा फादर दे के मोहताज नहीं होते थे... उनका जब भी मन करता था, तो हमारी कुटाई करके याद दिला देते थे कि.... मैं बाप हूं।",1,1
hin_abc217.png,भारतीय राजनेताओं की पहली पसंद अब संपूर्ण भारत में उपलब्ध,2,0
m_33.png,एक्सीडेंट में घायल दोस्त से अस्पताल में मिलने आए मित्रगण।,1,1
funny328.png,"वो मुझसे बोली... बदल गए हो तुम... तो मैंने भी बोल दिया.. ""हां.! सॉफ्टवेयर अपडेट कर लिया है""",1,1
pak59.png,डकवर्थ लुइस की शादी में अगर पानी गिर जाता हो... तो वो साले फेरे भी 7 की जगह 4 कर देते,1,1
sexist132.png,"बेटा - hi dad -- what 's up बाप - हिन्दी में बोलने में शरम आती है क्या बेटा नही रे ,, जरा बर्ग केंद्र बिंदु दीजियेगा बाप ये क्या होता हो बेटा - hot spot पापा.. hot spot बाप- hot spot हो जाने तक धोया",1,1
politics116.png,जो लोग बर्थडे केक को मुंह पर मॉल के बर्बाद करते हैं उन्हें अरेस्ट करके 1 साल तक लौकी टिंडे की सब्जी खाने की सजा देनी चाहिए !,1,1
test348.png,"टीचर चलो बताओं, Monkey को हिंदी में क्या कहते है ? पप्पू - बंदर कहते है। टीचर किताब में से देखकर बोला ना तुने.... रुक वहीं मैं आया... पप्पू - नहीं सर, कसम से मैंने तो आपको देखकर बोला....",1,1
non_off141.png,सडको पर स्वच्छता करते - करते कब मोदी जी तिजोरियों तक पहुँच जाए पता ही नहीं चला।,2,1
mix_meme373.png,Shinchan Date pe GF ko शमशान घाट ले आया अरे ये कहा लेका आ गये पगली..... लोग मरते है यहाँ आने के लीये,1,1
mix_meme401.png,नए ट्रैफिक नियम भैरी जुर्माना सदी दिला रहे हो... या सीटबेल्ट हटाऊं ?,2,1
kalam91.png,इंशान को कठिनाइयों की आवश्यकता होती हैं क्योंकि सफलता का आनंद उठाने के लिए ये जरुरी है। - अब्दुल कलाम,1,1
test565.png,भारत में कुल 22546464372 लोग आलसी हैं। इनमें से तो कुछ तो इतने आलसी हैं कि उनहोंने अभी ऊपर लिखी संख्या भी नहीं पढ़ी....!! ना मुन्ना ना.... अब मत पढ़ तेरी गिनती इसमें हो गयी है....,1,1
fileee_198.png,रेंट पर रहने वाले अधिकतर लड़के तब तक बर्तन नहीं मांजते जब तक चाय कढ़ाई में बनाने की नौबत ना आ जाए।,1,1
hin_abc11.png,अगर हमरी सरकार सत्ता में आएगी तो हम सिर्फ 6 महीने में गरीबी दूर कर देंगे तो पिछले 60 सालों से तुम्हारी कांग्रेस सरकार मुन्नी बाई के कोठे पर मुजरा कर रही थी क्या मेरी चप्पल कहां है,2,0
m_111.png,शादी में 50 लोगों की संख्या निर्धारित होने के बाद नाराज,0,1
ravan157.png,"सिगरेट स्वास्थ्य के लिए बहुत हानिकारक है... बीड़ी पिए, स्वस्थ रहे",1,1
corona160.png,तू गरीब होने का नाटक मत कर ऐ दोस्त मैंने तुझे देखा है पेट्रोल भारते हुऐ !,1,1
fileee_14.png,"भगवान् का दिया हुआ कुछ भी नहीं है ना दौलत, ना शौहरत और ना ही सेटिंग दो चार काले कलूटे दोस्त थे अब वो",0,1
kalam288.png,"पानी की एक बूंद गर्म तवे पर पड़े तो मिट जाती है, कमल के पत्ते पर गिरे तो मोती की तरह चमकने लगती है, शिप में आये तो खुद मोती सी बन जाती है पानी की बून्द तो व्ही है, बस संगत का फर्क है !!",1,0
